"AreaTitle	AmphoraIdentifier	AmphoricTypeTitle	SimplifiedTranscription	FullTranscription	FindingPlaceLongitude	FindingPlaceLatitude	FindingPlaceTitle	ProductionDateStartYear	ProductionDateEndYear	InscriptionTypeTitle"
"Roma	49891	Dressel 20	C {100}	C	12.483333	41.9	B (140-160)	179	179	Sketch"
"Roma	49892	Dressel 20	C {100}	C	12.483333	41.9	A (240-260)			Sketch"
"Roma	49893	Dressel 20	C {100}	C	12.483333	41.9	A (340-360)			Sketch"
"Roma	49894	Dressel 20	C {100}	C	12.483333	41.9	C (340-360)	174	174	Sketch"
"Roma	49895	Dressel 20	CII {102}	CII	12.483333	41.9	N-2 (70-90)			Sketch"
"Roma	49896	Dressel 20	CII {102}	CII	12.483333	41.9	A (180-200)	179	179	Sketch"
"Roma	49897	Dressel 20	CIII {103}	CIII	12.483333	41.9	N-1-2 (0-30) + S-1-2 (0-100)	179	179	Sketch"
"Roma	49898	Dressel 20	CV {105}	CV	12.483333	41.9	N-1 (50-70)			Sketch"
"Roma	49899	Dressel 20	CV {105}	CV	12.483333	41.9	B (140-160)	179	179	Sketch"
"Roma	49900	Dressel 20	CX {110}	CX	12.483333	41.9	Superficial			Sketch"
"Roma	49901	Dressel 20	CX {110}	CX	12.483333	41.9	N-1 (70-90)	179	179	Sketch"
"Roma	49902	Dressel 20	CX {110}	CX	12.483333	41.9	S-2 (110-130)			Sketch"
"Roma	49903	Dressel 20	CX {110}	CX	12.483333	41.9	S-2 (150-170)			Sketch"
"Roma	49904	Dressel 20	CX {110}	CX	12.483333	41.9	S-2 (150-170)			Sketch"
"Roma	49905	Dressel 20	CX {110}	CX	12.483333	41.9	S-1 (170-190)			Sketch"
"Roma	49906	Dressel 20	CX {110}	CX	12.483333	41.9	N-2 (190-210)			Sketch"
"Roma	49907	Dressel 20	CX {110}	CX	12.483333	41.9	N-2 (210-230)			Sketch"
"Roma	49908	Dressel 20	CX {110}	CX	12.483333	41.9	S-2 (230-250)	177	177	Sketch"
"Roma	49909	Dressel 20	CX {110}	CX	12.483333	41.9	S-1 (250-280)	176	176	Sketch"
"Roma	49910	Dressel 20	CX {110}	CX	12.483333	41.9	C (80-100)	179	179	Sketch"
"Roma	49911	Dressel 20	CX {110}	CX	12.483333	41.9	A (0-20)	179	179	Sketch"
"Roma	49912	Dressel 20	CX {110}	CX	12.483333	41.9	B (160-180)	179	179	Sketch"
"Roma	49913	Dressel 20	CX {110}	CX	12.483333	41.9	B (160-180)	179	179	Sketch"
"Roma	49914	Dressel 20	CX {110}	CX	12.483333	41.9	C (300-320)	174	174	Sketch"
"Roma	49915	Dressel 20	CX {110}	CX	12.483333	41.9	A (340-360)			Sketch"
"Roma	49916	Dressel 20	CX {110}	CX	12.483333	41.9	C (340-360)	174	174	Sketch"
"Roma	49917	Dressel 20	CXII {112}	CXII	12.483333	41.9	C (260-280)	174	174	Sketch"
"Roma	49918	Dressel 20	CXX {120}	CXX	12.483333	41.9	N-1 (110-130)	179	179	Sketch"
"Roma	49919	Dressel 20	CXX {120}	CXX	12.483333	41.9	C (60-80)	179	179	Sketch"
"Roma	49920	Dressel 20	CXX {120}	CXX	12.483333	41.9	C (340-360)	174	174	Sketch"
"Roma	49921	Dressel 20	CXXI {121}	CXXI	12.483333	41.9	N-2 (90-110)	179	179	Sketch"
"Roma	49922	Dressel 20	CXXX {130}	CXXX	12.483333	41.9	Superficial			Sketch"
"Roma	49923	Dressel 20	CXXX {130}	CXXX	12.483333	41.9	A (140-160)	179	179	Sketch"
"Roma	49924	Dressel 20	CC {200}	CC	12.483333	41.9	S-1 (110-130)			Sketch"
"Roma	49925	Dressel 20	AGALI…	AGALI / [---]	12.483333	41.9	C (60-80)	179	179	Sketch"
"Roma	49926	Dressel 20	…ALI LIBES	[---]ALI / [LIBE]S	12.483333	41.9	C (60-80)	179	179	Sketch"
"Roma	49927	Dressel 20	AVGVSTALIS PATRICIVS	AVGVSTALIS / PATRICIVS	12.483333	41.9	B (80-100)	179	179	Sketch"
"Roma	49928	Dressel 20	CALLISTI LIBES	CALLISTI / [L]IBES	12.483333	41.9	S-2 (210-230)	176	176	Sketch"
"Roma	49929	Dressel 20	CRESVMI LIBES	CRESVMI / LIBES	12.483333	41.9	A (180-200)	179	179	Sketch"
"Roma	49930	Dressel 20	FELIX CESIVS	FELIX / CESIVS	12.483333	41.9	S-1 (210-230)			Sketch"
"Roma	49931	Dressel 20	HERMETIS	[HER?]METIS	12.483333	41.9	B (20-40)			Sketch"
"Roma	49932	Dressel 20	HERMETIS …S	[H]ERMETIS / [---]S	12.483333	41.9	A (80-100)	179	179	Sketch"
"Roma	49933	Dressel 20	LIB…	[---] /LIB[---]	12.483333	41.9	B (20-40)			Sketch"
"Roma	49934	Dressel 20	LIBE…	LIB[E---]	12.483333	41.9	A (120-140)	179	179	Sketch"
"Roma	49935	Dressel 20	MILONIS CLARV	[M]ILO[NIS / [---C]LARV[---]	12.483333	41.9	N-1 (110-130)	179	179	Sketch"
"Roma	49936	Dressel 20	MILONIS QVI…	MILO[NIS] / QVI[---]	12.483333	41.9	A (40-60)	179	179	Sketch"
"Roma	49937	Dressel 20	MILONIS SVCCESSVS	MILO[NIS] / [SVCCE]SSVS	12.483333	41.9	A (80-100)	179	179	Sketch"
"Roma	49938	Dressel 20	...M... PILADES	[---]M[---] / PILADES	12.483333	41.9	A (40-60)	179	179	Sketch"
"Roma	49939	Dressel 20	ROMVLVS FECIT	ROMVLVS / FECI[T]	12.483333	41.9	B (320-340)	174	174	Sketch"
"Roma	49940	Dressel 20	ROMVLI	ROMVLI	12.483333	41.9	C (40-60)	179	179	Sketch"
"Roma	49941	Dressel 20	ROMVLI ERE	ROM[VLI?] / [---]ER[E---]	12.483333	41.9	C (40-60)	179	179	Sketch"
"Roma	49942	Dressel 20	ROMVLI FORT…	ROM[VLI?] / FORT[---]	12.483333	41.9	S-1 (70-90)			Sketch"
"Roma	49943	Dressel 20	ROMVL SVCCESSVS	[ROM]VL / [SVCCE]SSVS	12.483333	41.9	B (60-80)			Sketch"
"Roma	49944	Dressel 20	ROMVLI SVCCESSVS	[RO]MVLI / SVCCESSVS	12.483333	41.9	B (60-80)			Sketch"
"Roma	49945	Dressel 20	XX {20} & M	XX & M	12.483333	41.9	B (60-80)			Sketch"
"Roma	49946	Dressel 20	SVCCESSVS	[---] / S[VCCESSVS]	12.483333	41.9	B (40-60)			Sketch"
"Roma	49947	Dressel 20	...ER… ...O	[---]ER[---] / [---]O	12.483333	41.9	B (0-20)	179	179	Sketch"
"Roma	49948	Dressel 20	...VS	[---]VS	12.483333	41.9	A (120-140)	179	179	Sketch"
"Roma	49949	Dressel 20	...M… IB...	[---]M[---] /[---]IB[---]	12.483333	41.9	S-1 (230-250)	177	177	Sketch"
"Roma	49950	Dressel 20	...M...	[---]M[---]	12.483333	41.9	A (120-140)	179	179	Sketch"
"Roma	49951	Dressel 20	...MAS	[---]MAS	12.483333	41.9	S-2 (90-110)	177	177	Sketch"
"Roma	49952	Dressel 20	A	A	12.483333	41.9	S-2 (110-130)			Sketch"
"Roma	49953	Dressel 20	SED...	SED[---]	12.483333	41.9	N-2 (130-150)	179	179	Sketch"
"Roma	49954	Dressel 20	MA...	MA[---]	12.483333	41.9	S-1 (150-170)	179	179	Sketch"
"Roma	49955	Dressel 20	N	N	12.483333	41.9	A (0-20)	179	179	Sketch"
"Roma	49956	Dressel 20	...RI	[---]RI?	12.483333	41.9	C (20-40)			Sketch"
"Roma	49957	Dressel 20	...IS...	[---]IS?[---]	12.483333	41.9	B (40-60)			Sketch"
"Roma	49958	Dressel 20	...MVS	[---]MVS?	12.483333	41.9	B (60-80)			Sketch"
"Roma	49959	Dressel 20	SV & SD	SV & SD	12.483333	41.9	B (120-140)	179	179	Sketch"
"Roma	49960	Dressel 20	ilegibile	ilegibile	12.483333	41.9	B (120-140)	179	179	Sketch"
"Roma	49961	Dressel 20	S… & …S	S[---] & [---]S	12.483333	41.9	A (140-160)	179	179	Sketch"
"Roma	49962	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A (140-160)	179	179	Sketch"
"Roma	49963	Dressel 20	...CV ...II	[---]CV / [---]II	12.483333	41.9	B (160-180)	179	179	Sketch"
"Roma	49964	Dressel 20	X ... LA	X[---] / LA	12.483333	41.9	C (160-180)	179	179	Sketch"
"Roma	49965	Dressel 20	...R...	[---]R[---]	12.483333	41.9	B (240-260)			Sketch"
"Roma	49966	Dressel 20	...AR...	[---]AR[---]	12.483333	41.9	B (260-280)	174	174	Sketch"
"Roma	49967	Dressel 20	...BI...	[---]BI[---]	12.483333	41.9	C (260-280)	174	174	Sketch"
"Roma	49968	Dressel 20	...ER.../...FRI & ...ERI	[---]ER[---] / [---]FRI & [---]ERI	12.483333	41.9	A (320-340)	174	174	Sketch"
"Roma	49969	Dressel 20	...P...	[---]P[---]	12.483333	41.9	C (340-360)	174	174	Sketch"
"Roma	49970	Dressel 20	B	B	12.483333	41.9	N-1 (110-130)	179	179	Sketch"
"Roma	49971	Dressel 20	B	B	12.483333	41.9	S-1 (130-150)			Sketch"
"Roma	49972	Dressel 20	B	B	12.483333	41.9	S-2 (150-170)	177	177	Sketch"
"Roma	49973	Dressel 20	B	B	12.483333	41.9	Superficial			Sketch"
"Roma	49974	Dressel 20	B	B	12.483333	41.9	A (0-20)	179	179	Sketch"
"Roma	49975	Dressel 20	B	B	12.483333	41.9	B (20-40)			Sketch"
"Roma	49976	Dressel 20	B	B	12.483333	41.9	A (80-100)	179	179	Sketch"
"Roma	49977	Dressel 20	B & R	B & R	12.483333	41.9	B (100-120)			Sketch"
"Roma	49978	Dressel 20	B	B	12.483333	41.9	B (180-200)	179	179	Sketch"
"Roma	49979	Dressel 20	B	B	12.483333	41.9	A (240-260)			Sketch"
"Roma	49980	Dressel 20	B & D	B & D	12.483333	41.9	A (320-340)	174	174	Sketch"
"Roma	49981	Dressel 20	D	D	12.483333	41.9	C (40-60)	179	179	Sketch"
"Roma	49982	Dressel 20	D	D	12.483333	41.9	C (160-180)	179	179	Sketch"
"Roma	49983	Dressel 20	D	D	12.483333	41.9	A (320-340)	174	174	Sketch"
"Roma	49984	Dressel 20	D	D	12.483333	41.9	C (340-360)	174	174	Sketch"
"Roma	49985	Dressel 20	M	M	12.483333	41.9	C (340-360)	174	174	Sketch"
"Roma	49986	Dressel 20	M & XXI	M & XXI	12.483333	41.9	N-2 (230-250)			Sketch"
"Roma	49987	Dressel 20	B & R	B & R	12.483333	41.9	S-1 (90-110)	179	179	Sketch"
"Roma	49988	Dressel 20	R	R	12.483333	41.9	N-2 (130-150)	179	179	Sketch"
"Roma	49989	Dressel 20	R	R	12.483333	41.9	S-1 (150-170)	179	179	Sketch"
"Roma	49990	Dressel 20	R	R	12.483333	41.9	B (140-160)	179	179	Sketch"
"Roma	49991	Dressel 20	R & B	R & B	12.483333	41.9	C (160-180)	179	179	Sketch"
"Roma	49992	Dressel 20	R	R	12.483333	41.9	C (160-180)	179	179	Sketch"
"Roma	49993	Dressel 20	R	R	12.483333	41.9	B (300-320)	179	179	Sketch"
"Roma	49994	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	C (300-320)	174	174	Sketch"
"Roma	49995	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	S-2 (210-230)	176	176	Sketch"
"Roma	49996	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	A (140-160)	179	179	Sketch"
"Roma	49997	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	S-1 (210-230)			Sketch"
"Roma	49998	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	A (340-360)			Sketch"
"Roma	49999	Dressel 20	((PALMA))	((palma))	12.483333	41.9	N-1 (50-70)			Sketch"
"Roma	50000	Dressel 20	((PALMA))	((palma))	12.483333	41.9	S-2 (190-210)			Sketch"
"Roma	50001	Dressel 20	((PALMA))	((palma))	12.483333	41.9	S-1 (230-250)	177	177	Sketch"
"Roma	50002	Dressel 20	((PALMA))	((palma))	12.483333	41.9	Superficial			Sketch"
"Roma	50003	Dressel 20	((PALMA))	((palma))	12.483333	41.9	B (240-260)			Sketch"
"Roma	50004	Dressel 20	((PALMA))	((palma))	12.483333	41.9	B (320-340)	174	174	Sketch"
"Roma	50005	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	N-1-2(0-30)+S-1-2(0-100)	179	179	Sketch"
"Roma	50006	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	N-2 (30-50)	179	179	Sketch"
"Roma	50007	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	C (20-40)			Sketch"
"Roma	50008	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	A (40-60)	179	179	Sketch"
"Roma	50009	Dressel 20	((CURVUS))	((curvus))	12.483333	41.9	C (80-100)	179	179	Sketch"
"Roma	50010	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	N-2 (90-100)	179	179	Sketch"
"Roma	50011	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	N-1 (250-280)	176	176	Sketch"
"Roma	50012	Dressel 20	((TRIDENTS))	((tridents))	12.483333	41.9	A (100-200)	179	179	Sketch"
"Roma	50013	Dressel 20	ilegibile	ilegibile	12.483333	41.9	N-2 (30-50)	179	179	Sketch"
"Roma	50014	Dressel 20	ilegibile	ilegibile	12.483333	41.9	S-1 (50-70)	179	179	Sketch"
"Roma	50015	Dressel 20	ilegibile	ilegibile	12.483333	41.9	S-2 (50-70)	179	179	Sketch"
"Roma	50016	Dressel 20	ilegibile	ilegibile	12.483333	41.9	S-1 (70-90)			Sketch"
"Roma	50017	Dressel 20	ilegibile	ilegibile	12.483333	41.9	N-1 (110-130)	179	179	Sketch"
"Roma	50018	Dressel 20	ilegibile	ilegibile	12.483333	41.9	N-1 (110-130)	179	179	Sketch"
"Roma	50019	Dressel 20	ilegibile	ilegibile	12.483333	41.9	N-1 (190-210)			Sketch"
"Roma	50020	Dressel 20	ilegibile	ilegibile	12.483333	41.9	S-2 (190-210)			Sketch"
"Roma	50021	Dressel 20	ilegibile	ilegibile	12.483333	41.9	N-2 (30-50)	179	179	Sketch"
"Roma	50022	Dressel 20	ilegibile	ilegibile	12.483333	41.9	S-2 (190-210)			Sketch"
"Roma	50023	Dressel 20	ilegibile	ilegibile	12.483333	41.9	N-1 (210-230)	176	176	Sketch"
"Roma	50024	Dressel 20	ilegibile	ilegibile	12.483333	41.9	S-1 (250-280)	176	176	Sketch"
"Roma	50025	Dressel 20	ilegibile	ilegibile	12.483333	41.9	N-1 (280-300)			Sketch"
"Roma	50026	Dressel 20	ilegibile	ilegibile	12.483333	41.9	Superficial			Sketch"
"Roma	50027	Dressel 20	ilegibile	ilegibile	12.483333	41.9	Superficial			Sketch"
"Roma	50028	Dressel 20	ilegibile	ilegibile	12.483333	41.9	C (0-20)	179	179	Sketch"
"Roma	50029	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A (20-40)	179	179	Sketch"
"Roma	50030	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A (60-80)	179	179	Sketch"
"Roma	50031	Dressel 20	ilegibile	ilegibile	12.483333	41.9	C (80-100)	179	179	Sketch"
"Roma	50032	Dressel 20	ilegibile	ilegibile	12.483333	41.9	C (80-100)	179	179	Sketch"
"Roma	50033	Dressel 20	ilegibile	ilegibile	12.483333	41.9	C (80-100)	179	179	Sketch"
"Roma	50034	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A (120-140)	179	179	Sketch"
"Roma	50035	Dressel 20	ilegibile	ilegibile	12.483333	41.9	B (120-140)	179	179	Sketch"
"Roma	50036	Dressel 20	ilegibile	ilegibile	12.483333	41.9	B (120-140)	179	179	Sketch"
"Roma	50037	Dressel 20	ilegibile	ilegibile	12.483333	41.9	C (120-140)	179	179	Sketch"
"Roma	50038	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A (140-160)	179	179	Sketch"
"Roma	50039	Dressel 20	ilegibile	ilegibile	12.483333	41.9	B (140-160)	179	179	Sketch"
"Roma	50040	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A (160-180)	179	179	Sketch"
"Roma	50041	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A (180-200)	179	179	Sketch"
"Roma	50042	Dressel 20	ilegibile	ilegibile	12.483333	41.9	N-1 (90-110)	179	179	Sketch"
"Roma	50044	Dressel 20	ilegibile	ilegibile	12.483333	41.9	C (340-360)	174	174	Sketch"
"Roma	50045	Dressel 20	ilegibile	ilegibile	12.483333	41.9	C (340-360)	174	174	Sketch"
"Roma	50046	Dressel 20	ilegibile	ilegibile	12.483333	41.9	A (40-60)	179	179	Sketch"
"Roma	50047	Dressel 20	X {10}	X	12.483333	41.9	A (330-340)			Sketch"
"Roma	50048	Dressel 20	ilegibile	ilegibile	12.483333	41.9	C (120-140)	179	179	Sketch"
"Roma	50049	Dressel 20	I {1}	I	12.483333	41.9	N-1 (250-280)	176	176	Sketch"
"Roma	50050	Dressel 20	XX {20}	XX	12.483333	41.9	B (60-80)			Sketch"
"Roma	50063	Dressel 20	FIRMORUM	[F]IRMO[RUM]	12.666667	41.966667	Monte Testaccio			Sketch"
